game_id,record_id,home_team,away_team,went_ot,home_off_line,home_def_pairing,away_off_line,away_def_pairing,home_goalie,away_goalie,toi,home_assists,home_shots,home_xg,home_max_xg,home_goals,away_assists,away_shots,away_xg,away_max_xg,away_goals,home_penalties_committed,home_penalty_minutes,away_penalties_committed,away_penalty_minutes,half
game_1048,record_1088,mexico,france,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_103,player_id_208,720.0,0,3,0.1979,0.0707,0,2,10,1.4379,0.1528,1,6,12,1,2,first
game_1049,record_1100,uk,saudi_arabia,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_40,player_id_212,480.81,4,8,1.2036,0.153,2,0,1,0.0747,0.0747,0,0,0,5,10,first
game_105,record_1122,south_korea,mexico,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_80,player_id_103,761.29,3,14,2.1544,0.2308,2,1,4,0.2679,0.0752,1,1,2,11,22,first
game_1050,record_1140,oman,indonesia,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_266,player_id_93,423.18,0,7,1.4551,0.2398,0,0,1,0.053,0.053,0,0,0,7,14,first
game_1051,record_1158,peru,germany,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_218,player_id_75,569.11,0,6,1.1243,0.2329,0,0,0,0.0,0.0,0,1,2,6,12,first
game_1052,record_1178,new_zealand,guatemala,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_36,player_id_141,360.0,2,8,1.2401,0.2194,1,0,0,0.0,0.0,0,1,2,5,10,first
game_1052,record_1186,new_zealand,guatemala,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_36,player_id_141,509.55,0,5,0.3451,0.1033,0,0,8,1.0931,0.1533,0,3,9,1,2,first
game_1054,record_1225,serbia,ethiopia,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_12,player_id_258,897.75,0,4,0.3051,0.0791,0,2,18,2.6034,0.2155,1,7,17,1,2,first
game_1054,record_1229,serbia,ethiopia,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_12,player_id_258,470.02,0,9,1.3338,0.1594,0,0,3,0.2048,0.0704,0,0,0,5,10,first
game_1055,record_1236,uae,china,1,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_259,player_id_216,960.0,4,16,2.7231,0.2151,2,0,2,0.1424,0.0745,0,0,0,10,20,first
game_1056,record_1255,usa,netherlands,1,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_152,player_id_148,912.46,6,12,1.6891,0.1479,3,0,1,0.0742,0.0742,0,1,2,10,20,first
game_1057,record_1289,pakistan,kazakhstan,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_106,player_id_192,1330.27,0,5,0.5658,0.1169,0,0,10,1.4201,0.1564,0,11,25,1,2,first
game_1058,record_1295,switzerland,canada,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_86,player_id_232,720.0,0,4,0.2828,0.08,0,0,10,1.4494,0.1517,0,7,14,1,2,first
game_1058,record_1304,switzerland,canada,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_86,player_id_232,720.0,5,8,1.2627,0.222,3,0,1,0.0765,0.0765,0,0,0,7,14,first
game_1059,record_1319,singapore,south_korea,1,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_123,player_id_80,787.28,4,12,2.0457,0.1789,3,0,3,0.2561,0.0967,0,0,0,8,16,first
game_1060,record_1351,vietnam,panama,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_60,player_id_293,533.91,7,9,1.4645,0.1691,4,0,3,0.2588,0.0889,0,0,0,5,10,first
game_1061,record_1377,morocco,philippines,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_25,player_id_38,293.84,5,8,1.3081,0.2167,3,0,1,0.0661,0.0661,0,0,0,5,10,first
game_1062,record_1386,rwanda,singapore,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_62,player_id_123,720.0,0,1,0.0866,0.0866,0,0,7,1.2337,0.1878,1,8,16,0,0,first
game_1063,record_1418,serbia,saudi_arabia,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_12,player_id_212,1068.24,1,5,0.4221,0.0904,1,5,11,2.3103,0.2383,3,13,26,1,2,first
game_1064,record_1432,morocco,china,1,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_25,player_id_216,569.48,5,8,1.1405,0.2228,3,0,2,0.1695,0.0847,0,1,2,6,12,first
game_1065,record_1453,panama,brazil,0,second_off,first_def,first_off,second_def,player_id_293,player_id_14,306.88,0,1,0.0659,0.0659,0,5,9,0.9753,0.1141,3,0,0,0,0,first
game_1066,record_1476,thailand,ethiopia,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_142,player_id_258,558.22,0,7,1.3237,0.2158,0,0,2,0.1153,0.0602,0,3,6,10,20,first
game_1067,record_1479,south_korea,india,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_80,player_id_257,619.74,6,10,1.3946,0.1429,3,0,4,0.2794,0.0728,0,0,0,6,12,first
game_1067,record_1489,south_korea,india,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_80,player_id_257,840.0,0,0,0.0,0.0,0,6,12,2.0905,0.2312,4,8,16,0,0,first
game_1068,record_1515,mongolia,pakistan,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_220,player_id_106,636.04,2,13,1.8921,0.213,1,0,1,0.1584,0.1584,0,0,0,10,20,first
game_1069,record_1526,usa,canada,1,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_152,player_id_232,480.0,0,0,0.0,0.0,0,0,8,1.1983,0.1551,0,4,8,0,0,first
game_107,record_1556,iceland,netherlands,1,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_16,player_id_148,929.94,0,3,0.1985,0.0727,0,0,12,1.7082,0.2156,0,12,24,0,0,first
game_1070,record_1563,oman,uk,1,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_266,player_id_40,491.51,0,2,0.1717,0.0958,0,7,11,1.7896,0.25,4,7,14,0,0,first
game_1072,record_1609,switzerland,indonesia,1,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_86,player_id_93,480.0,2,9,1.3061,0.2428,2,0,2,0.1508,0.0905,0,1,2,5,10,first
game_1074,record_1652,netherlands,kazakhstan,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_148,player_id_192,480.0,5,11,2.1147,0.2294,3,0,0,0.0,0.0,0,0,0,6,12,first
game_1075,record_1660,peru,new_zealand,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_218,player_id_36,1047.16,5,13,2.1404,0.1723,3,0,0,0.0,0.0,0,1,2,9,18,first
game_1076,record_1695,uae,france,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_259,player_id_208,789.95,2,10,1.3781,0.1454,1,0,0,0.0,0.0,0,3,6,7,14,first
game_1077,record_1706,philippines,guatemala,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_38,player_id_141,600.0,2,13,1.7022,0.1398,1,0,5,0.2334,0.0534,0,1,2,5,10,first
game_1078,record_1722,kazakhstan,morocco,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_192,player_id_25,341.95,0,8,1.1986,0.1884,0,0,0,0.0,0.0,0,0,0,4,8,first
game_1079,record_1739,iceland,oman,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_16,player_id_266,415.54,0,2,0.1871,0.1222,0,0,5,0.9651,0.2298,0,5,13,1,2,first
game_108,record_1776,uk,brazil,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_40,player_id_14,600.86,2,10,1.4046,0.1753,1,1,5,0.5932,0.1356,1,2,4,7,14,first
game_1080,record_1783,netherlands,rwanda,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_148,player_id_62,960.0,4,15,2.9867,0.2381,2,0,2,0.1121,0.0636,0,0,0,12,24,first
game_1081,record_1806,india,singapore,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_257,player_id_123,472.83,0,9,1.3785,0.1602,0,1,3,0.2414,0.081,1,0,0,4,8,first
game_1082,record_1821,china,ethiopia,1,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_216,player_id_258,381.28,0,7,1.0981,0.2181,0,1,1,0.104,0.104,1,2,4,7,14,first
game_1083,record_1837,mexico,philippines,1,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_103,player_id_38,869.84,2,14,2.7679,0.2504,2,0,4,0.3729,0.1573,1,1,2,11,22,first
game_1084,record_1872,pakistan,peru,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_106,player_id_218,704.6,2,10,1.5342,0.1593,1,0,0,0.0,0.0,0,1,2,6,12,first
game_1086,record_1901,serbia,saudi_arabia,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_12,player_id_212,360.0,2,7,1.3715,0.2266,1,0,3,0.2087,0.076,1,0,0,5,10,first
game_1088,record_1934,panama,canada,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_293,player_id_232,720.0,8,11,1.7459,0.168,4,0,3,0.2241,0.105,1,2,4,7,14,first
game_1089,record_1950,new_zealand,usa,1,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_36,player_id_152,412.43,2,1,0.0823,0.0823,1,2,8,1.4,0.2384,1,8,16,2,4,first
game_1089,record_1966,new_zealand,usa,1,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_36,player_id_152,677.57,3,15,2.9959,0.2399,2,0,1,0.0892,0.0892,0,1,2,10,20,first
game_109,record_1970,south_korea,rwanda,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_80,player_id_62,398.95,0,4,0.252,0.084,0,4,7,0.9547,0.1374,2,4,8,0,0,first
game_109,record_1979,south_korea,rwanda,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_80,player_id_62,630.95,6,12,2.157,0.254,3,2,8,0.6,0.1003,2,2,4,9,18,first
game_1090,record_1990,vietnam,uk,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_60,player_id_40,480.0,0,1,0.0912,0.0912,0,0,8,1.295,0.2169,0,5,10,0,0,first
game_1091,record_2020,france,indonesia,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_208,player_id_93,656.26,8,12,2.0622,0.2417,4,0,1,0.1299,0.1299,0,1,2,9,18,first
game_1092,record_2031,brazil,thailand,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_14,player_id_142,661.53,6,8,1.3856,0.1796,3,0,3,0.354,0.1566,0,0,0,7,14,first
game_1093,record_2051,uae,germany,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_259,player_id_75,720.0,0,7,1.1588,0.2355,0,0,3,0.2156,0.0719,0,0,0,9,18,first
game_1097,record_2143,singapore,netherlands,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_123,player_id_148,409.26,6,7,1.3295,0.2398,3,0,1,0.0888,0.0888,0,0,0,6,12,first
game_1098,record_2152,china,oman,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_216,player_id_266,720.75,0,1,0.1319,0.1319,0,0,10,1.4132,0.1478,0,8,18,4,8,first
game_1098,record_2155,china,oman,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_216,player_id_266,831.7,5,19,3.3409,0.2386,4,0,1,0.0618,0.0618,0,1,2,11,22,first
game_1099,record_2174,saudi_arabia,canada,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_212,player_id_232,744.55,11,16,2.1909,0.1488,6,0,1,0.096,0.096,0,1,2,8,19,first
game_110,record_2204,switzerland,morocco,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_86,player_id_25,651.85,7,11,1.8869,0.2296,4,0,3,0.1813,0.0609,1,0,0,8,16,first
game_110,record_2221,switzerland,morocco,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_86,player_id_25,612.73,0,0,0.0,0.0,0,5,11,1.5993,0.2031,3,8,16,1,2,first
game_1100,record_2235,mongolia,serbia,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_220,player_id_12,713.39,0,2,0.136,0.0736,0,3,12,2.1313,0.2381,2,7,16,0,0,first
game_1101,record_2255,indonesia,uk,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_93,player_id_40,451.68,0,0,0.0,0.0,0,2,7,1.2014,0.2139,1,5,10,0,0,first
game_1102,record_2266,philippines,guatemala,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_38,player_id_141,600.0,2,14,2.1655,0.2175,1,0,0,0.0,0.0,0,0,0,6,12,first
game_1103,record_2286,kazakhstan,ethiopia,1,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_192,player_id_258,348.84,0,1,0.1098,0.1098,0,2,10,2.0659,0.2503,2,5,12,1,2,first
game_1104,record_2317,mexico,pakistan,1,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_103,player_id_106,515.14,0,1,0.0842,0.0842,0,4,7,1.1114,0.2229,2,6,12,0,0,first
game_1104,record_2321,mexico,pakistan,1,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_103,player_id_106,878.04,6,9,1.4013,0.1663,3,0,6,0.4163,0.1063,0,4,8,8,16,first
game_1106,record_2353,panama,south_korea,1,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_293,player_id_80,480.0,0,0,0.0,0.0,0,2,7,1.2386,0.227,1,5,10,0,0,first
game_1108,record_2387,vietnam,germany,1,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_60,player_id_75,669.09,3,9,1.5838,0.2475,2,0,2,0.1382,0.0752,0,0,0,10,20,first
game_1108,record_2395,vietnam,germany,1,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_60,player_id_75,642.5,0,3,0.2501,0.1114,0,0,13,1.666,0.1468,0,6,14,1,2,first
game_1109,record_2403,rwanda,switzerland,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_62,player_id_86,708.35,0,0,0.0,0.0,0,2,8,1.3441,0.2165,2,9,18,0,0,first
game_1109,record_2404,rwanda,switzerland,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_62,player_id_86,539.42,2,10,1.7431,0.2093,1,0,3,0.1624,0.079,0,0,0,9,18,first
game_1110,record_2440,thailand,saudi_arabia,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_142,player_id_212,695.86,2,10,1.7714,0.2473,2,0,1,0.0744,0.0744,0,2,4,8,16,first
game_1111,record_2473,china,germany,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_216,player_id_75,896.83,2,10,1.8231,0.2312,1,0,3,0.2166,0.0751,0,0,0,9,18,first
game_1112,record_2494,morocco,kazakhstan,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_25,player_id_192,564.99,0,0,0.0,0.0,0,2,7,1.0807,0.1581,1,6,12,1,2,first
game_1113,record_2511,pakistan,south_korea,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_106,player_id_80,360.0,1,5,0.3701,0.0756,1,4,6,1.1168,0.2251,2,4,8,1,2,first
game_1114,record_2529,rwanda,mongolia,1,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_62,player_id_220,740.27,2,6,1.138,0.2413,1,0,1,0.0463,0.0463,0,0,0,13,26,first
game_1115,record_2547,vietnam,serbia,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_60,player_id_12,611.46,0,2,0.1546,0.0845,1,3,9,1.4242,0.2214,3,7,14,0,0,first
game_1116,record_2571,philippines,ethiopia,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_38,player_id_258,763.89,1,12,1.7565,0.1529,1,0,1,0.073,0.073,0,1,2,8,16,first
game_1117,record_2595,new_zealand,brazil,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_36,player_id_14,720.0,1,6,0.4207,0.0964,1,0,14,2.3032,0.1817,0,7,16,2,4,first
game_1118,record_2601,oman,switzerland,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_266,player_id_86,720.0,0,3,0.2348,0.0824,0,1,13,1.7745,0.1541,1,6,12,0,0,first
game_1121,record_2689,panama,mexico,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_293,player_id_103,1200.0,0,4,0.234,0.0601,0,3,17,3.2595,0.2451,2,13,26,0,0,first
game_1122,record_2706,indonesia,singapore,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_93,player_id_123,480.0,2,10,1.8012,0.2176,1,0,5,0.4614,0.1058,0,0,0,6,12,first
game_1123,record_2730,uae,iceland,1,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_259,player_id_16,820.51,2,8,1.096,0.1501,1,0,3,0.2106,0.0743,0,2,4,7,14,first
game_1124,record_2734,netherlands,guatemala,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_148,player_id_141,600.0,0,2,0.1165,0.0727,0,2,11,1.7395,0.2209,1,6,12,0,0,first
game_1124,record_2741,netherlands,guatemala,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_148,player_id_141,639.83,4,11,1.9294,0.2104,3,0,1,0.0619,0.0619,0,0,0,8,16,first
game_1127,record_2796,germany,morocco,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_75,player_id_25,940.7,0,16,2.2875,0.1652,0,0,2,0.1883,0.1048,0,2,4,9,18,first
